Minorista,Minorista ID,Fecha_Venta,Region,Estado,Ciudad,Producto,Precio_por_Unidad,Unidades_Vendidas,Total_Ventas,Ganancia_Operativa,Metodo_Venta
Decathlon,1185732,2025-04-05,Caribe,Sucre,Corozal,Calzado deportivo para hombre,342900.0,74,219040.0,54479.36,Outlet
Decathlon,1185732,2025-05-04,Caribe,Sucre,Corozal,Ropa de hombre,351400.0,74,224516.0,52327.74,Outlet
Decathlon,1185732,2024-11-11,Andina,Bogotá D.C.,Bogotá D.C.,Ropa de hombre,334300.0,74,213564.0,33997.06,Outlet
Mercado Libre,1185732,2024-09-07,Andina,Boyacá,Duitama,Calzado urbano para mujer,214300.0,74,136900.0,22826.48,Outlet
Mercado Libre,1185732,2024-06-19,Andina,Boyacá,Duitama,Ropa de hombre,368600.0,74,235468.0,48535.67,Outlet
Mercado Libre,1185732,2025-02-13,Andina,Caldas,Chinchiná,Calzado deportivo para mujer,351400.0,74,224516.0,36013.79,Outlet
Nike Store,1185732,2024-12-19,Andina,Antioquia,Medellín,Ropa de mujer,454300.0,73,282437.0,71642.68,Online
Plaza Sport,1128299,2023-10-27,Pacífica,Nariño,Tumaco,Ropa de hombre,437100.0,73,271779.0,53561.07,Online
Nike Store,1185732,2024-05-03,Andina,Antioquia,Envigado,Calzado deportivo para hombre,317100.0,73,197173.0,36359.15,Online
Decathlon,1197831,2025-01-13,Andina,Tolima,Ibagué,Ropa de hombre,317100.0,73,197173.0,35645.69,Online
Nike Store,1128299,2024-09-06,Caribe,San Andrés,Providencia,Calzado deportivo para mujer,411400.0,73,255792.0,51340.64,Online
Nike Store,1185732,2025-03-16,Andina,Santander,Bucaramanga,Calzado urbano para mujer,197100.0,73,122567.0,24661.79,Online
Plaza Sport,1185732,2024-08-06,Andina,Tolima,Honda,Calzado deportivo para mujer,197100.0,73,122567.0,31121.73,Online
Plaza Sport,1128299,2025-01-20,Pacífica,Chocó,Quibdó,Ropa de mujer,591400.0,73,367701.0,68373.33,Online
Plaza Sport,1128299,2025-02-21,Pacífica,Chocó,Quibdó,Ropa de mujer,351400.0,73,218489.0,51998.81,Online
Plaza Sport,1128299,2024-07-16,Caribe,Bolívar,Cartagena,Calzado deportivo para mujer,377100.0,73,234476.0,35668.34,Online
Decathlon,1128299,2024-08-08,Andina,Cundinamarca,Soacha,Calzado deportivo para mujer,402900.0,73,250463.0,56759.57,Online
Mercado Libre,1185732,2024-08-17,Andina,Cundinamarca,Girardot,Calzado urbano para mujer,291400.0,73,181186.0,35645.57,Online
Éxito,1197831,2024-09-16,Pacífica,Nariño,Pasto,Ropa de hombre,317100.0,73,197173.0,30328.7,Online
Plaza Sport,1197831,2024-08-15,Andina,Huila,Neiva,Calzado deportivo para hombre,162900.0,73,101251.0,25199.8,Online
Decathlon,1185732,2025-05-09,Amazonía,Guaviare,San José del Guaviare,Calzado urbano para mujer,385700.0,73,239805.0,46274.96,Online
Decathlon,1185732,2025-03-07,Orinoquía,Vichada,Puerto Carreño,Calzado deportivo para hombre,308600.0,73,191844.0,34185.13,Online
Nike Store,1185732,2025-03-07,Orinoquía,Vichada,Puerto Carreño,Ropa de mujer,454300.0,73,282437.0,45770.11,Online
Nike Store,1185732,2025-04-07,Orinoquía,Vichada,Puerto Carreño,Calzado deportivo para hombre,308600.0,73,191844.0,45216.5,Online
Nike Store,1185732,2025-05-06,Orinoquía,Vichada,Puerto Carreño,Calzado urbano para mujer,411400.0,73,255792.0,54306.68,Online
Plaza Sport,1185732,2025-03-04,Orinoquía,Casanare,Yopal,Ropa de mujer,420000.0,73,261121.0,53388.14,Online
Plaza Sport,1185732,2024-06-01,Orinoquía,Casanare,Yopal,Ropa de mujer,240000.0,73,149212.0,35119.05,Online
Plaza Sport,1185732,2025-04-30,Andina,Caldas,Manizales,Calzado deportivo para mujer,411400.0,73,255792.0,49481.66,Online
Plaza Sport,1185732,2025-04-30,Andina,Caldas,Manizales,Ropa de hombre,488600.0,73,303753.0,67170.16,Online
Plaza Sport,1185732,2024-07-09,Andina,Caldas,Manizales,Calzado urbano para mujer,205700.0,73,127896.0,19866.85,Online
Plaza Sport,1185732,2024-10-07,Orinoquía,Meta,Villavicencio,Calzado deportivo para hombre,317100.0,73,197173.0,36137.35,Online
Falabella,1185732,2025-02-02,Andina,Cundinamarca,Zipaquirá,Ropa de mujer,428600.0,73,266450.0,50726.5,Online
Decathlon,1185732,2024-07-30,Caribe,San Andrés,San Andrés,Ropa de mujer,325700.0,73,202502.0,51043.28,Online
Decathlon,1185732,2024-09-29,Caribe,San Andrés,San Andrés,Calzado deportivo para hombre,411400.0,73,255792.0,53506.13,Online
Decathlon,1185732,2024-06-15,Caribe,Sucre,Corozal,Calzado urbano para mujer,231400.0,73,143883.0,35927.89,Online
Mercado Libre,1185732,2024-09-14,Andina,Caldas,Chinchiná,Calzado urbano para mujer,325700.0,73,202502.0,50823.09,Online
Mercado Libre,1185732,2025-01-14,Andina,Caldas,Chinchiná,Ropa de hombre,505700.0,73,314411.0,77273.52,Online
Plaza Sport,1128299,2023-08-15,Caribe,Atlántico,Sabanalarga,Calzado deportivo para mujer,325700.0,72,196992.0,42537.34,Online
Plaza Sport,1128299,2023-08-21,Andina,Cundinamarca,Cajicá,Calzado deportivo para mujer,308600.0,72,186624.0,35898.04,Online
Mercado Libre,1185732,2025-04-08,Caribe,Guajira,Maicao,Ropa de mujer,480000.0,72,290304.0,47601.54,Online
Mercado Libre,1185732,2024-08-16,Amazonía,Vaupés,Mitú,Ropa de mujer,454300.0,72,274752.0,55717.56,Online
Mercado Libre,1185732,2024-10-16,Amazonía,Vaupés,Mitú,Calzado deportivo para hombre,480000.0,72,290304.0,44139.8,Online
Nike Store,1185732,2024-09-14,Andina,Santander,Bucaramanga,Calzado deportivo para hombre,231400.0,72,139968.0,31052.96,Online
Plaza Sport,1185732,2024-10-08,Andina,Tolima,Honda,Calzado deportivo para mujer,197100.0,72,119232.0,20644.7,Online
Plaza Sport,1185732,2025-03-09,Andina,Tolima,Honda,Calzado deportivo para mujer,162900.0,72,98496.0,15775.5,Online
Plaza Sport,1197831,2024-09-01,Amazonía,Caquetá,Florencia,Ropa de hombre,291400.0,72,176256.0,42544.22,Online
Decathlon,1128299,2024-11-09,Andina,Cundinamarca,Soacha,Ropa de hombre,437100.0,72,264384.0,65143.04,Online
Mercado Libre,1185732,2025-04-20,Andina,Cundinamarca,Girardot,Calzado deportivo para hombre,334300.0,72,202176.0,50108.42,Online
Éxito,1197831,2025-03-19,Pacífica,Nariño,Pasto,Calzado deportivo para mujer,162900.0,72,98496.0,23643.07,Online
Plaza Sport,1197831,2024-10-15,Andina,Huila,Neiva,Calzado urbano para mujer,291400.0,72,176256.0,34663.92,Online
Nike Store,1197831,2025-04-11,Andina,Quindío,Armenia,Calzado deportivo para hombre,120000.0,72,72576.0,16200.22,Online
Nike Store,1185732,2024-06-10,Andina,Quindío,Armenia,Ropa de mujer,317100.0,72,191808.0,29937.87,Online
Decathlon,1185732,2024-06-07,Amazonía,Guaviare,San José del Guaviare,Ropa de mujer,282900.0,72,171072.0,30923.06,Online
Decathlon,1185732,2025-02-06,Orinoquía,Vichada,Puerto Carreño,Calzado deportivo para hombre,291400.0,72,176256.0,30942.65,Online
Plaza Sport,1185732,2025-04-04,Orinoquía,Casanare,Yopal,Calzado deportivo para hombre,274300.0,72,165888.0,30771.27,Online
Plaza Sport,1185732,2025-04-04,Orinoquía,Casanare,Yopal,Ropa de mujer,505700.0,72,305856.0,76710.45,Online
Plaza Sport,1185732,2024-08-05,Orinoquía,Meta,Villavicencio,Calzado urbano para mujer,120000.0,72,72576.0,15788.63,Online
Plaza Sport,1185732,2024-09-06,Orinoquía,Meta,Villavicencio,Ropa de mujer,402900.0,72,243648.0,45151.26,Online
Plaza Sport,1185732,2025-01-13,Andina,Norte de Santander,Cúcuta,Calzado deportivo para mujer,308600.0,72,186624.0,43656.77,Online
Decathlon,1185732,2024-12-16,Andina,Cundinamarca,Fusagasugá,Calzado deportivo para hombre,360000.0,72,217728.0,53061.3,Online
Nike Store,1185732,2025-05-18,Andina,Cundinamarca,Fusagasugá,Ropa de mujer,522900.0,72,316224.0,81185.94,Online
Nike Store,1185732,2024-08-09,Caribe,Atlántico,Puerto Colombia,Ropa de mujer,334300.0,72,202176.0,36910.11,Online
Falabella,1185732,2025-04-12,Caribe,Atlántico,Puerto Colombia,Ropa de hombre,514300.0,72,311040.0,66131.64,Online
Falabella,1185732,2024-06-08,Caribe,Atlántico,Puerto Colombia,Calzado urbano para mujer,205700.0,72,124416.0,31773.38,Online
Falabella,1185732,2025-02-02,Andina,Cundinamarca,Zipaquirá,Calzado deportivo para hombre,351400.0,72,212544.0,33806.62,Online
Decathlon,1185732,2025-03-03,Caribe,San Andrés,San Andrés,Calzado deportivo para hombre,445700.0,72,269568.0,56378.71,Online
Mercado Libre,1185732,2024-10-06,Andina,Boyacá,Duitama,Ropa de hombre,471400.0,72,285120.0,56611.2,Online
Mercado Libre,1185732,2025-01-14,Andina,Caldas,Chinchiná,Calzado deportivo para mujer,437100.0,72,264384.0,56929.02,Online
Nike Store,1185732,2025-03-22,Andina,Antioquia,Medellín,Calzado urbano para mujer,240000.0,72,145152.0,32075.48,Outlet
Nike Store,1185732,2025-04-27,Andina,Cundinamarca,Bogotá D.C.,Calzado urbano para mujer,368600.0,72,222912.0,44339.82,Outlet
Nike Store,1128299,2024-11-19,Andina,Santander,Floridablanca,Ropa de hombre,368600.0,72,222912.0,40485.97,Outlet
Decathlon,1185732,2024-12-31,Caribe,San Andrés,San Andrés,Calzado deportivo para mujer,274300.0,72,165888.0,26771.06,Outlet
Nike Store,1185732,2024-06-08,Caribe,San Andrés,San Andrés,Calzado urbano para mujer,162900.0,72,98496.0,21869.28,Outlet
Nike Store,1185732,2024-06-08,Caribe,San Andrés,San Andrés,Ropa de mujer,222900.0,72,134784.0,34507.41,Outlet
Decathlon,1185732,2024-11-11,Andina,Bogotá D.C.,Bogotá D.C.,Calzado deportivo para mujer,291400.0,72,176256.0,43007.16,Outlet
Mercado Libre,1185732,2024-07-11,Andina,Bogotá D.C.,Bogotá D.C.,Calzado deportivo para hombre,282900.0,72,171072.0,32838.86,Outlet
Mercado Libre,1185732,2025-01-07,Andina,Boyacá,Duitama,Ropa de hombre,368600.0,72,222912.0,41859.48,Outlet
Mercado Libre,1185732,2025-02-06,Andina,Boyacá,Duitama,Calzado urbano para mujer,342900.0,72,207360.0,44177.19,Outlet
Nike Store,1185732,2025-04-20,Andina,Cundinamarca,Bogotá D.C.,Calzado deportivo para hombre,505700.0,70,289100.0,69926.08,Online
Plaza Sport,1128299,2023-06-04,Caribe,Atlántico,Sabanalarga,Ropa de hombre,402900.0,70,230300.0,46114.75,Online
Mercado Libre,1185732,2025-05-26,Caribe,Guajira,Maicao,Calzado deportivo para hombre,394300.0,70,225400.0,53095.99,Online
Éxito,1128299,2025-03-08,Caribe,San Andrés,Providencia,Ropa de hombre,540000.0,70,308700.0,63932.94,Online
Nike Store,1128299,2025-02-21,Andina,Cundinamarca,Facatativá,Ropa de mujer,360000.0,70,205800.0,36802.96,Online
Nike Store,1185732,2024-07-17,Andina,Santander,Bucaramanga,Calzado deportivo para mujer,205700.0,70,117600.0,27381.1,Online
Nike Store,1185732,2024-10-15,Andina,Santander,Bucaramanga,Ropa de hombre,377100.0,70,215600.0,55554.98,Online
Plaza Sport,1185732,2024-09-07,Andina,Tolima,Honda,Calzado deportivo para mujer,154300.0,70,88200.0,19393.7,Online
Nike Store,1197831,2024-07-03,Amazonía,Caquetá,Florencia,Ropa de hombre,334300.0,70,191100.0,33707.7,Online
Éxito,1197831,2024-07-20,Pacífica,Nariño,Pasto,Calzado deportivo para mujer,154300.0,70,88200.0,16077.9,Online
Nike Store,1197831,2025-04-11,Andina,Quindío,Armenia,Ropa de hombre,582900.0,70,333200.0,77396.46,Online
Nike Store,1185732,2024-11-08,Amazonía,Guaviare,San José del Guaviare,Calzado deportivo para hombre,334300.0,70,191100.0,46732.39,Online
Decathlon,1185732,2025-03-10,Amazonía,Guaviare,San José del Guaviare,Ropa de mujer,471400.0,70,269500.0,42008.01,Online
Nike Store,1185732,2024-06-04,Orinoquía,Vichada,Puerto Carreño,Calzado deportivo para hombre,248600.0,70,142100.0,32077.22,Online
Plaza Sport,1185732,2024-06-01,Orinoquía,Casanare,Yopal,Calzado deportivo para hombre,248600.0,70,142100.0,25729.07,Online
Decathlon,1185732,2024-09-29,Caribe,San Andrés,San Andrés,Ropa de hombre,428600.0,70,245000.0,46085.69,Online
Decathlon,1185732,2024-06-15,Caribe,Sucre,Corozal,Ropa de mujer,325700.0,70,186200.0,46053.75,Online
Mercado Libre,1185732,2025-04-12,Andina,Bogotá D.C.,Bogotá D.C.,Ropa de hombre,540000.0,70,308700.0,59381.42,Online
Mercado Libre,1185732,2024-08-06,Andina,Boyacá,Duitama,Calzado deportivo para hombre,360000.0,70,205800.0,37001.52,Online
Nike Store,1185732,2025-03-25,Andina,Cundinamarca,Bogotá D.C.,Ropa de mujer,274300.0,70,156800.0,26952.22,Outlet
Plaza Sport,1128299,2023-06-10,Caribe,Atlántico,Sabanalarga,Ropa de hombre,317100.0,70,181300.0,30832.79,Outlet
Nike Store,1185732,2024-10-18,Andina,Tolima,Espinal,Calzado deportivo para hombre,197100.0,70,112700.0,20810.91,Outlet
Nike Store,1128299,2025-02-21,Andina,Cundinamarca,Facatativá,Calzado deportivo para mujer,317100.0,70,181300.0,27755.73,Outlet
Plaza Sport,1128299,2024-09-20,Pacífica,Chocó,Quibdó,Calzado deportivo para mujer,291400.0,70,166600.0,28570.46,Outlet
Éxito,1197831,2024-08-15,Pacífica,Nariño,Pasto,Calzado deportivo para mujer,128600.0,70,73500.0,18241.1,Outlet
Plaza Sport,1197831,2024-09-16,Andina,Huila,Neiva,Calzado urbano para mujer,85700.0,70,49000.0,12074.45,Outlet
Falabella,1197831,2024-06-14,Andina,Huila,Neiva,Calzado deportivo para mujer,137100.0,70,78400.0,17840.09,Outlet
Nike Store,1185732,2024-11-04,Caribe,Sucre,Corozal,Calzado deportivo para mujer,222900.0,70,127400.0,31660.03,Outlet
Decathlon,1185732,2024-07-14,Caribe,Sucre,Corozal,Calzado urbano para mujer,205700.0,70,117600.0,22330.78,Outlet
Mercado Libre,1185732,2024-06-12,Andina,Bogotá D.C.,Bogotá D.C.,Ropa de hombre,317100.0,70,181300.0,29717.15,Outlet
Mercado Libre,1185732,2025-02-13,Andina,Caldas,Chinchiná,Ropa de hombre,411400.0,70,235200.0,49367.22,Outlet
Nike Store,1185732,2024-07-21,Andina,Caldas,Chinchiná,Calzado deportivo para hombre,360000.0,70,205800.0,38636.64,Outlet
Nike Store,1185732,2024-11-01,Andina,Antioquia,Medellín,Ropa de mujer,351400.0,69,195201.0,31038.88,Online
Nike Store,1185732,2025-05-26,Andina,Cundinamarca,Bogotá D.C.,Calzado deportivo para hombre,471400.0,69,261855.0,50232.42,Online
Plaza Sport,1128299,2023-09-08,Andina,Cundinamarca,Cajicá,Calzado deportivo para mujer,497100.0,69,276138.0,61340.0,Online
Decathlon,1197831,2024-08-22,Andina,Tolima,Espinal,Ropa de hombre,334300.0,69,185679.0,30670.02,Online
Nike Store,1185732,2024-12-03,Andina,Tolima,Melgar,Ropa de mujer,377100.0,69,209484.0,48072.88,Online
Mercado Libre,1185732,2024-08-16,Amazonía,Vaupés,Mitú,Calzado urbano para mujer,351400.0,69,195201.0,33550.89,Online
Mercado Libre,1185732,2024-10-16,Amazonía,Vaupés,Mitú,Ropa de hombre,531400.0,69,295182.0,71123.07,Online
Nike Store,1128299,2024-08-05,Caribe,San Andrés,Providencia,Calzado deportivo para mujer,445700.0,69,247572.0,51766.4,Online
Nike Store,1128299,2024-09-20,Andina,Cundinamarca,Facatativá,Calzado deportivo para hombre,505700.0,69,280899.0,48495.06,Online
Nike Store,1128299,2024-10-21,Andina,Cundinamarca,Facatativá,Calzado deportivo para mujer,402900.0,69,223767.0,43841.01,Online
Nike Store,1128299,2025-03-21,Andina,Santander,Floridablanca,Ropa de hombre,454300.0,69,252333.0,50892.04,Online
Decathlon,1128299,2024-09-09,Andina,Cundinamarca,Soacha,Calzado deportivo para mujer,411400.0,69,228528.0,36715.82,Online
Mercado Libre,1185732,2024-12-17,Andina,Cundinamarca,Girardot,Calzado urbano para mujer,325700.0,69,180918.0,28630.85,Online
Plaza Sport,1197831,2024-08-15,Andina,Huila,Neiva,Ropa de mujer,197100.0,69,109503.0,17441.54,Online
Plaza Sport,1197831,2025-02-15,Andina,Huila,Neiva,Calzado urbano para mujer,120000.0,69,66654.0,11440.23,Online
Falabella,1197831,2025-01-09,Andina,Quindío,Armenia,Ropa de hombre,402900.0,69,223767.0,51543.12,Online
Decathlon,1185732,2024-07-08,Orinoquía,Vichada,Puerto Carreño,Ropa de mujer,197100.0,69,109503.0,17170.74,Online
Nike Store,1185732,2024-10-03,Orinoquía,Casanare,Yopal,Ropa de mujer,394300.0,69,219006.0,35698.4,Online
Plaza Sport,1185732,2025-04-01,Andina,Caldas,Manizales,Calzado urbano para mujer,282900.0,69,157113.0,30572.83,Online
Plaza Sport,1185732,2024-08-12,Andina,Norte de Santander,Cúcuta,Calzado deportivo para hombre,231400.0,69,128547.0,28788.24,Online
Plaza Sport,1185732,2024-11-13,Andina,Norte de Santander,Cúcuta,Calzado deportivo para mujer,282900.0,69,157113.0,26077.84,Online
Nike Store,1185732,2024-07-14,Andina,Cundinamarca,Fusagasugá,Calzado urbano para mujer,231400.0,69,128547.0,29315.63,Online
Nike Store,1185732,2024-08-09,Caribe,Atlántico,Puerto Colombia,Calzado urbano para mujer,248600.0,69,138069.0,22411.98,Online
Nike Store,1185732,2024-10-09,Caribe,Atlántico,Puerto Colombia,Calzado deportivo para hombre,402900.0,69,223767.0,44185.32,Online
Falabella,1185732,2024-06-08,Caribe,Atlántico,Puerto Colombia,Ropa de mujer,282900.0,69,157113.0,37759.42,Online
Falabella,1185732,2024-11-04,Andina,Cundinamarca,Zipaquirá,Calzado urbano para mujer,325700.0,69,180918.0,43290.18,Online
Decathlon,1185732,2024-08-31,Caribe,San Andrés,San Andrés,Ropa de mujer,308600.0,69,171396.0,36919.49,Online
Decathlon,1185732,2025-01-10,Andina,Bogotá D.C.,Bogotá D.C.,Calzado urbano para mujer,360000.0,69,199962.0,41828.28,Online
Mercado Libre,1185732,2024-08-13,Andina,Caldas,Chinchiná,Calzado deportivo para hombre,420000.0,69,233289.0,58250.34,Online
Nike Store,1185732,2024-11-10,Andina,Antioquia,Medellín,Calzado urbano para mujer,317100.0,68,171088.0,42928.62,Online
Nike Store,1185732,2025-03-21,Andina,Antioquia,Medellín,Calzado deportivo para hombre,351400.0,68,189584.0,46543.23,Online
Nike Store,1185732,2025-03-31,Andina,Cundinamarca,Bogotá D.C.,Ropa de mujer,377100.0,68,203456.0,43694.86,Online
Nike Store,1185732,2024-04-28,Andina,Antioquia,Envigado,Calzado urbano para mujer,317100.0,68,171088.0,32046.55,Online
Nike Store,1185732,2024-10-22,Andina,Tolima,Melgar,Ropa de mujer,274300.0,68,147968.0,37326.72,Online
Decathlon,1197831,2025-01-07,Andina,Tolima,Ibagué,Ropa de hombre,325700.0,68,175712.0,38547.6,Online
Mercado Libre,1185732,2025-03-15,Caribe,Guajira,Maicao,Ropa de mujer,325700.0,68,175712.0,33404.75,Online
Mercado Libre,1185732,2025-05-21,Caribe,Guajira,Maicao,Calzado urbano para mujer,351400.0,68,189584.0,47854.01,Online
Mercado Libre,1185732,2025-05-15,Caribe,Guajira,Maicao,Calzado urbano para mujer,445700.0,68,240448.0,50914.09,Online
Mercado Libre,1185732,2025-01-17,Amazonía,Vaupés,Mitú,Calzado deportivo para mujer,454300.0,68,245072.0,37125.07,Online
Decathlon,1128299,2024-06-15,Caribe,San Andrés,Providencia,Ropa de hombre,462900.0,68,249696.0,47989.47,Online
Éxito,1128299,2024-10-14,Caribe,Atlántico,Barranquilla,Ropa de hombre,445700.0,68,240448.0,59270.13,Online
Nike Store,1185732,2025-03-16,Andina,Santander,Bucaramanga,Ropa de hombre,274300.0,68,147968.0,26030.37,Online
Plaza Sport,1128299,2024-06-15,Pacífica,Chocó,Quibdó,Calzado deportivo para mujer,351400.0,68,189584.0,39831.29,Online
Nike Store,1128299,2024-08-18,Andina,Santander,Floridablanca,Calzado deportivo para mujer,402900.0,68,217328.0,33193.62,Online
Nike Store,1128299,2024-11-19,Andina,Santander,Floridablanca,Ropa de hombre,437100.0,68,235824.0,47962.03,Online
Mercado Libre,1185732,2024-10-19,Andina,Cundinamarca,Girardot,Calzado deportivo para hombre,360000.0,68,194208.0,36646.57,Online
Nike Store,1185732,2025-05-19,Andina,Cundinamarca,Girardot,Calzado deportivo para mujer,420000.0,68,226576.0,41541.8,Online
Nike Store,1185732,2025-05-19,Andina,Cundinamarca,Girardot,Ropa de hombre,462900.0,68,249696.0,50098.32,Online
Plaza Sport,1197831,2024-09-16,Andina,Huila,Neiva,Calzado urbano para mujer,120000.0,68,64736.0,12503.65,Online
Plaza Sport,1197831,2025-02-15,Andina,Huila,Neiva,Ropa de hombre,197100.0,68,106352.0,22741.21,Online
Falabella,1197831,2024-07-13,Andina,Quindío,Armenia,Ropa de hombre,274300.0,68,147968.0,33988.73,Online
Nike Store,1185732,2024-10-09,Amazonía,Guaviare,San José del Guaviare,Ropa de mujer,497100.0,68,268192.0,66250.81,Online
Decathlon,1185732,2024-07-08,Amazonía,Guaviare,San José del Guaviare,Calzado urbano para mujer,205700.0,68,110976.0,19534.86,Online
Decathlon,1185732,2024-09-05,Orinoquía,Vichada,Puerto Carreño,Ropa de mujer,420000.0,68,226576.0,47367.18,Online
Nike Store,1185732,2024-06-04,Orinoquía,Vichada,Puerto Carreño,Calzado urbano para mujer,162900.0,68,87856.0,22596.46,Online
Nike Store,1185732,2024-07-05,Orinoquía,Casanare,Yopal,Ropa de mujer,120000.0,68,64736.0,11576.41,Online
Nike Store,1185732,2024-08-01,Orinoquía,Casanare,Yopal,Ropa de mujer,171400.0,68,92480.0,17805.01,Online
Nike Store,1185732,2024-12-01,Orinoquía,Casanare,Yopal,Calzado urbano para mujer,308600.0,68,166464.0,27660.68,Online
Plaza Sport,1185732,2025-03-01,Andina,Caldas,Manizales,Calzado deportivo para hombre,282900.0,68,152592.0,32539.67,Online
Plaza Sport,1185732,2024-12-05,Orinoquía,Meta,Villavicencio,Calzado urbano para mujer,360000.0,68,194208.0,38401.24,Online
Plaza Sport,1185732,2025-02-07,Orinoquía,Meta,Villavicencio,Ropa de mujer,308600.0,68,166464.0,33113.7,Online
